ID,time 0sec
EX_glcn_e,0.0
EX_n2_e,0.0
EX_succ_e,0.0
EX_etoh_e,0.0
12DGR120tipp,0.0
12DGR140tipp,0.0
12DGR141tipp,0.0
12DGR160tipp,0.0
12DGR161tipp,0.0
12DGR180tipp,0.0
12DGR181tipp,0.0
12PPDRDH,0.0
13PPDH,0.0
1P2CBXLCYCL,0.0
1P2CBXLR,0.0
1PY4h3cAH,0.0
25DKGLCNt2rpp,0.0
25DKGLCNtex,0.0
2AGPE161tipp,0.0
2AGPE181tipp,0.0
2AGPG120tipp,0.0
2AGPG140tipp,0.0
2AGPG141tipp,0.0
2AGPG160tipp,0.07819092417793393
2AGPG161tipp,0.06653297488007821
2AGPG180tipp,0.0001880143536970485
2AGPG181tipp,0.0
2AGPGAT120,0.0
2AGPGAT140,0.0
2AGPGAT141,0.0
2AGPGAT180,0.0001880143536970485
2DGLCNRx,0.0
2DGLCNRy,0.0
2DGULRGx,0.0
2DGULRGy,0.0
2DGULRx,0.0
2DGULRy,0.0
2DHGLCNkt_tpp,0.0
2DHPFALDL,0.0
2HH24DDH,0.0
2HH24DDH1,0.0
2PGLYCt6,0.0
34DHPACDO,0.0
3A2OA,-1.9862813874949037e-05
3AIBT2,0.0
3CMPt6,0.0
3HAACOAT140,-0.00233472
3HACPH,0.0
3HAD140,0.0
3HAD40,0.0
3HBCOAHL,0.0
3HOXTPP,0.0
3NUCLE3,0.0
3NUCLE4,0.0
3OADPCOAT,0.0
3OAR40,0.0
3OXCOAT,0.0
3PEPTabcpp,0.0
3SALATAi,0.0
3_4DHBZ1t_pp,0.0
3_4DHBZt2,0.0
4ABUTD,0.0
4ABUTabcpp,0.0
4ABZt,0.0
4CMLCL_kt,0.0
4H2KPILY,0.0
4HBADH,7.084629205006311e-06
4HBAt,0.0
4HBZt3pp,0.0
4HDPROO,0.0
4HOXPACMOF,0.0
4HOXPACMOF_1,0.0
4HOXPACMON,0.0
4HOXPACt2pp_1,0.0
4HPRODCabcpp,0.0
4HPRODCtex,0.0
4HPROE,0.0
4HPROLTabcpp,0.0
4HPROLTtex,0.0
4HPRO_LT_Et,0.0
4HPTNCOAK,0.0
4HTHRK,0.0
4HTHRS,0.0
4OXPTCOADHx,0.0
4OXPTCOADHy,0.0
4OXPTNtex,0.0
4OXPTNtpp,0.0
4PEPTabcpp,0.0
4PEPTtex,0.0
4POPCOAM,0.0
4POPCOAM2,0.0
4POPCOAM3,0.0
4hoxpactex,0.0
5DGLCNR,15.09128278934659
5DKGR,15.09128278934659
5DOAN,0.0
6ATHAtexi,0.0
6HNACMO,0.0
A5PISO,0.00116736
A6PAG,0.0
A6PAG2,0.0
AAAN,0.0
AACLAM,0.0
AACOAR_syn,0.0
AACPS3,0.14972060905801216
AACPS5,0.00120384
AACT,-0.0026877335281298206
AACTOOR,0.0
AADa,0.0
AADb,0.0
AALDH,0.0
AASAD3,0.0026877335281298206
AATA,-0.0026877335281298206
ABFPT2,0.0
ABTA,0.0
ABTt,0.0
ABUTD,0.0
ABUTtex,0.0
ACACT1r,0.0
ACACT2r,0.0
ACACT3r,0.0
ACACT4r,0.0
ACACT5r,0.0
ACACT5r_1,0.0
ACACT6r,0.0
ACACT6r_1,0.0
ACACT7r,0.0
ACACT8r,0.0
ACALDt,0.0
ACALDtpp,0.0
ACCOAC,0.14056488737131612
ACCOAL,0.3476222937710526
ACGAMK,0.0
ACGAMPM,0.0
ACGApts,0.0
ACGAptspp,0.0
ACGAtex,0.0
ACGK,0.020453582398129472
ACGS,0.0
ACHBS,0.0
ACHBS2,0.0
ACKr,0.22755132000062417
ACLS,0.0
ACLS_b,0.010177447247241397
ACLS_d,0.0
ACLSa_1,0.0
ACLSb,0.04712336910913613
ACLSb_1,0.0
ACM6PH,0.0
ACMANApts,0.0
ACNAMt2,0.0
ACNML,0.0
ACOAD1,0.0
ACOAD10f,0.0
ACOAD11f,0.0
ACOAD12f,0.0
ACOAD13f,0.0
ACOAD14f,0.0
ACOAD15f,0.0
ACOAD16f,0.0
ACOAD17f,0.0
ACOAD18f,0.0
ACOAD19f,0.0
ACOAD1f,0.0
ACOAD1fr,0.0
ACOAD2,0.0
ACOAD20,0.0
ACOAD20f,0.0
ACOAD21f,0.0
ACOAD22f,0.0
ACOAD23f,0.0
ACOAD29f,0.0
ACOAD2f,0.0
ACOAD3,0.0
ACOAD30f,0.0
ACOAD31f,0.0
ACOAD32f,0.0
ACOAD33f,0.0
ACOAD3f,0.0
ACOAD4_1,0.0
ACOAD4f,0.0
ACOAD5_1,0.0
ACOAD5f,0.0
ACOAD6,0.00233472
ACOAD6f,0.0
ACOAD7,0.0
ACOAD7f,0.0
ACOAD8f,0.0
ACOADH2,0.0
ACOAM,0.0
ACODA,0.0
ACONCt4pp,0.0
ACONCtex,0.0
ACONCtupp,0.0
ACONT,0.04331914406276927
ACONTa,0.0
ACONTb,0.0
ACOTA,-0.020453582398129472
ACOXT,0.0
ACPPAT140,0.0
ACPPAT160,0.0
ACPPAT181,0.00060192
ACPS,0.0
ACS,0.0
ACS2,0.0
ACSERL,0.0
ACSPHAC100,0.0
ACSPHAC101,0.0
ACSPHAC120,0.0
ACSPHAC121,0.0
ACSPHAC121d6,0.0
ACSPHAC140,0.0
ACSPHAC141,0.0
ACSPHAC141d5,0.0
ACSPHAC160,0.0
ACSPHAC60,0.0
ACSPHAC80,0.0
ACSPHACP50,0.0
ACSPHACP60,0.0
ACSPHACT40,0.0
ACSPHACT60,0.0
ACS_1,0.0
ACTD,0.0
ACTD2,0.0
ACTD_1,0.0
ACTDa,0.0
ACTNabc,0.0
ACTNabc1,0.0
ACt4pp,0.0
ACtex,0.0
ADA,0.0
ADADir,0.0
ADAPAT,0.0
ADCL,2.6759999999998937e-05
ADCPS1,0.0
ADCPS2,0.0
ADCS,2.6759999999998937e-05
ADEt2rpp,0.0
ADEtex,0.0
ADK1,0.0
ADK2,0.0
ADK3,0.0
ADK4,0.0
ADKd,0.0
ADNCYC,0.0
ADNK1,2.007e-05
ADOCBIAH,0.0
ADOCBIK,0.0
ADPGLC,0.0
ADPRDP,0.0
ADPT,0.0
ADSELK,0.0
ADSELR,0.0
ADSELR2,0.0
ADSK,0.0
ADSL1r,0.003914783188787173
ADSL2r,0.0018036569709155323
ADSS,0.003914783188787173
AEPPYRTA,0.0
AEPabcpp,0.0
AEPtex,0.0
AGM3PApp,0.0
AGM3PH,0.0
AGM3Pt2pp,0.0
AGM4PApp,0.0
AGM4PH,0.0
AGM4Pt2pp,0.0
AGMH,0.0
AGMPTRCtpp,0.0
AGMT,0.0
AGMt2pp,0.0
AGMtex,0.0
AGPAT160,0.14972060905801216
AGPAT181,0.00060192
AGPOP,0.0
AGPR,-0.020453582398129472
AGTi,0.0
AHCi,2.007e-05
AHGDx,0.0
AHMMPS_1,0.0
AHSERL2,0.005699689577253215
AHSERL4,0.0
AICART,0.005174420767661886
AIRC1,0.0018036569709155323
AIRC2,0.0
AIRC3,0.0
AKGDH,0.0
AKGDa,0.0
AKGDb,0.0
ALAALAD_1,0.0
ALAALAabcpp,1.8149999999999997e-05
ALAALAr,0.0016428
ALAGLUE,0.0
ALAGLUabcpp,0.0
ALAHISabcpp,0.0
ALAHIStex,0.0
ALALEUabcpp,0.0
ALALEUtex,0.0
ALAR,0.00368022
ALAS,0.00016056
ALATA_D,0.00166095
ALATA_D2,0.0
ALATA_L,-0.3948362496477665
ALATA_L2,3.3449999999999997e-06
ALATHRabcpp,0.0
ALATHRtex,0.0
ALATRPabcpp,0.0
ALATRPtex,0.0
ALAabc,0.0
ALAabcpp,0.0
ALAt2r,0.0
ALAt4,0.0
ALAt4pp,0.0
ALAtpp,0.0
ALCD19,0.0
ALCD19y,0.0
ALCD2ir,0.0
ALCD2x,0.0
ALCD2y,0.0
ALCD4,0.0
ALCDpp,0.0
ALDD1,0.0
ALDD19xr,0.0
ALDD20x,0.0
ALDD20y,0.0
ALDD2x,0.2175578764023246
ALDD2y,0.0
ALDD3,0.0
ALDD31,0.0
ALDD31_1,0.0
ALDD3y,0.0
ALDD4,0.0
ALDD4x,0.0
ALDD5,0.0
ALDD6,0.0
ALDH_1,0.0
ALLTAMH,0.0
ALLTN,0.0
ALPHNH,0.0
ALR2,0.0
ALR3,0.0
ALR4x,0.0
AM3PA,0.0
AM4PA,0.0
AMANAPEr,0.0
AMID2,0.0
AMMQLT8,0.0
AMMQT8_2,6.6899999999999995e-06
AMPMS2,7.084629205006311e-06
AMPTASEAH,0.0
AMPTASEAL,0.0
AMPTASEAT,0.0
AMPTASEATRP,0.0
AMPTASECG,0.0
AMPTASEGGLN,0.0
AMPTASEGGLU,0.0
AMPTASEGM,0.0
AMPTASEGS,0.0
AMPTASEHG,0.0
AMPTASEHH,0.0
AMPTASEPG,0.0
ANDO1,0.0
ANHGMtex,0.0
ANHMK,0.0
ANPRT,0.0029944066879836434
ANS,0.0
ANS2,0.0
ANSN,0.0029944066879836434
APAT_1,-0.33083446246577985
APATr,0.0
APCt6,0.0
APCtex,0.0
APG3PAT160,0.0
APG3PAT181,0.00060192
APH140,0.0
APPAT,0.0
APPLDHr,0.0
APRAUR,1.5008656156187587e-05
APSR,0.0
APSR2,0.0
APTNAT,0.0
ARABR,0.0
ARABRr,0.0
ARBT6Pt,0.0
ARBTpts,0.0
ARBabcpp,0.0
ARBt2r,0.0
ARBt3ipp,0.0
ARGR,0.0
ARGSL,0.008521593383161377
ARGSS,0.008521593383161377
ARGabc,0.0
ARGabcpp,0.0
ARGt3pp,0.0
AROH,0.0
ASAD,-0.30962447262087633
ASCBPL,0.0
ASCBpts,0.0
ASNS1,0.009001539602845384
ASNabc,0.0
ASO3tex_1,0.0
ASO4rt2rpp,0.0
ASO4tex,0.0
ASPA2,0.0
ASPCT,0.0013913823607623018
ASPK,0.30962447262087633
ASPO5,8.343942666216853e-05
ASPO6,0.0
ASPTA,0.0
ASPTA6,0.34475516617915863
ASPabc,0.0
ASPabcpp,0.0
ASPtex,0.0
ASR,0.0
ATHRDHr,0.0
ATPHs,0.0
ATPPRT,0.003370763796746354
ATPS4rpp,25.677732129108794
BCT1_syn,0.0
BDH,0.0
BETALDHx,0.0
BETALDHy,0.0
BHBtpp,0.0
BNOCA,0.0
BPNT,0.0
BSCT,-1.3379999999999999e-05
BTS3r,0.0
BTS4,0.0
BUP,0.0
BUTCT,0.0
BZDH,1.3379999999999999e-05
BZt,0.0
CA2abc,0.00014856
CA2abc1,0.0
CA2abcpp,0.0
CA2t3pp,0.0
CARNabcpp,0.0
CARNtex,0.0
CAT,0.0
CATDOX,0.0
CBPAH,0.0
CBPS,0.009912975743923679
CCPpp,0.0
CD2abc1,0.0
CD2abcpp,0.0
CD2t3pp,0.0
CD2t4,0.0
CD2t4pp,0.0
CD2t5,0.0
CD2t6,0.0
CD2tex,0.0
CD2tpp,0.0
CDGUNPD,0.0
CDPMEK,0.00012711
CELBt2,0.0
CEPA,0.0
CGLYabcpp,0.0
CHLabc,0.0
CHLabcpp,0.0
CHLt3pp,0.0
CHOLD,0.0
CHOLSH,0.0
CHOLSabc_1,0.0
CHORM,0.013914530735611696
CHORS,0.01693530279439033
CHTBSptspp,0.0
CHTBStex,0.0
CINNMCOAH,0.0
CINNMtex,0.0
CINNMtpp,0.0
CITL,0.0
CITt3pp,0.0
CITt4pp_1,0.0
CITtupp,0.0
CLPNH120pp,0.0
CLPNH140pp,0.0
CLPNH141pp,0.0
CLPNH160pp,0.0
CLPNH161pp,0.0
CLPNH180pp,0.0
CLPNH181pp,0.0
CLPNS120pp,0.0
CLPNS140pp,0.0
CLPNS141pp,0.0
CLPNS160pp,8.832e-05
CLPNS161pp,6.869999999999999e-05
CLPNS180pp,0.0
CLPNS181pp,3.54e-05
CLt3_2pp,0.0
CLtipp,0.0
CMCBTFL,0.0
CMCBTFU,0.0
CMCMSAD,0.0
CMHMI,0.0
CMLDC,0.0
CMt2ex,0.0
CMt2ppi,0.0
CMtex,0.0
CMtexabc,0.0
CMtpp,0.0
CO23OC,0.0
CO2tex,1.6836071337481844
CO2tpp,1.6836071337481844
COAt,0.0
COBALT2abcpp,0.0
COBALT2t3pp,0.0
COBALT2tpp,0.0
COBALTt4pp,0.0
COCO2,0.0
COabc,7.2e-07
COt_1,0.0
CPK1,-0.1516342790580122
CPPPGO,1.3379999999999999e-05
CPPPGO2,0.0
CRNDH,0.0
CRNDabcpp,0.0
CRNDt2rpp,0.0
CRNabc,0.0
CRNabcpp,0.0
CRNt2rpp,0.0
CRNt8pp,0.0
CRNtex,0.0
CRO4abcpp,0.0
CRO4t3pp,0.0
CS,0.04331914406276927
CSND,0.0
CSNt2,0.0
CTBTabcpp,0.0
CTBTt2rpp,0.0
CTECOAI6,0.0
CTECOAI7,0.0
CTECOAI8,0.0
CTI1,0.0
CTPS1,0.0007870959949120143
CTPS2,0.0
CU2abcpp,0.0
CU2t4pp,0.0
CU2tonex,0.00020232
CUabcpp,0.00020232
CYANST,0.0
CYANt2pp,0.0
CYANtex,0.0
CYNTAH_1,0.0
CYNTt2pp,0.0
CYNTtex,0.0
CYO4pp,0.0
CYSDDS,0.0
CYSDS,0.0
CYSDSF,0.0
CYSS,0.0031263940210463437
CYSTA,0.0
CYSTL,0.0
CYSabc,0.0
CYSabc2pp,0.0
CYSabcpp,0.0
CYStpp,0.0
CYTBD,0.007555993825427265
CYTBD2pp,6.6899999999999995e-06
CYTBDpp,12.81551494822156
CYTCBB3pp,0.0
CYTK1,0.3032685581160244
CYTK2,0.0
CYTK2_1,0.0
Clt,0.00014856
Cobalt2abcppI,0.0
Cotpp,0.0
Cuabc,0.0
Cut1,0.0
DAAD,0.0
DAAD11,0.0
DAAD12,0.0
DAAD2,0.0
DAAD3,0.0
DAAD4,0.0
DAAD5,0.0
DAAD7,0.0
DAAD8,0.0
DABAAT2,0.0
DADK,0.0
DADNK,0.0
DAGK120,0.0
DAGK140,0.0
DAGK141,0.0
DAGK160,0.0
DAGK161,0.0
DAGK180,0.0
DAGK181,0.0
DALAabcpp,0.0012663299999999998
DALAt2r,0.0
DAPDC,0.014936621305272702
DAPE,0.0165975713052727
DARBt2rpp,0.0
DARBt3ipp,0.0
DASYN120,0.0
DASYN140,0.0
DASYN141,0.0
DASYN160,0.14972060905801216
DASYN161,0.0
DASYN180,0.0
DASYN181,0.00060192
DATPHs,0.0
DB4PS,3.0017312312375174e-05
DC6PH,0.0
DCAtex,0.0
DDCAtexi,0.0
DDGLK,0.0
DDPA,0.01693530279439033
DDPGA,0.0
DESATPE160,0.00225642
DESATPG160,0.06691769488007822
DEXTRINt2,0.0
DGK1,0.0
DGNSK,0.0
DGTUP,0.0
DGUNC,0.0
DHACOAH,0.0
DHAD1,0.03694592186189473
DHAD2,0.010177447247241397
DHAPT,0.0
DHDPRx_r,0.0
DHDPRy,0.0165975713052727
DHDPS,0.0165975713052727
DHEDAA,0.0
DHFR,0.00042778426301507295
DHFS,2.6759999999998937e-05
DHGLYH,0.0
DHNAOT,1.3379999999999999e-05
DHNCOAS,0.0
DHNCOAT,0.0
DHNPA2r,0.0
DHNPA_1,2.6759999999998937e-05
DHORDfum,0.0013913823607623018
DHORTS,-0.0013913823607623018
DHPDO,0.0
DHPM2,0.0
DHPPDA,0.0
DHPPDA2,1.5008656156187587e-05
DHPS2,0.0
DHQS,0.01693530279439033
DHQTi,0.01693530279439033
DIPEPabc15,0.0
DKGLCNR1,0.0
DKGLCNR2x,0.0
DKGLCNR2y,0.0
DLCYSR,0.0
DLEUabcpp,0.0
DLEUtex,0.0
DLYSAD,0.0
DLYSOXGAT,0.0
DMATT,2.007e-05
DMGDH2,0.0
DMPPS,0.00012711
DNADDP,0.0
DNMPPA,2.6759999999998937e-05
DNTAep,0.0
DNTPPA,2.6759999999998937e-05
DOPDH,0.0
DORNabcpp,0.0
DORNtex,0.0
DPCOAK,1.728000000002072e-05
DPR,1.9862813874949037e-05
DRBK_1,0.0
DRIBabc,0.0
DRIBtex_1,0.0
DRPA,0.0
DSERDHr,0.0
DTARTD,0.0
DTMPK,0.000401024263015074
DTYRt2rpp,0.0
DTYRtex,0.0
DURAD2,0.0
DURIK1_1,0.0
DURIPP_1,0.0
DUTPDP,0.000401024263015074
DVALabcpp,0.0
DVALtex,0.0
DXPRIi,0.00012711
DXPS,0.00014088462920500632
DXYLUDtex,0.0
DXYLUDtpp,0.0
E4PD,6.6899999999999995e-06
EAR140x,0.0
EAR140y,0.0
ECOAH1,0.0
ECOAH12,0.0
ECOAH14,0.0
ECOAH15,0.0
ECOAH16,0.0
ECOAH17,0.0
ECOAH18,0.0
ECOAH19,0.0
ECOAH1_1,0.0
ECOAH2,0.0
ECOAH20,0.0
ECOAH21,0.0
ECOAH22,0.0
ECOAH23,0.0
ECOAH24,0.0
ECOAH25,0.0
ECOAH26,0.0
ECOAH27,0.0
ECOAH28,0.0
ECOAH3,0.0
ECOAH31,0.0
ECOAH32,0.0
ECOAH33,0.0
ECOAH34,0.0
ECOAH35,0.0
ECOAH36,0.0
ECOAH37,0.0
ECOAH38,0.0
ECOAH4,0.0
ECOAH5,0.0
ECOAH5_1,0.0
ECOAH6,0.0
ECOAH7,0.0
ECOAH8,0.0
ECOAH9ir,0.0
EDA,0.0
EDD,0.0
EHGLAT,0.0
ENO,0.41071007228784384
ETHAAL,0.0
ETOHtrpp,0.0
FACOAE100,0.0
FACOAE120,0.0
FACOAE140,0.0
FACOAE141,0.0
FACOAE160,0.07819092417793393
FACOAE161,0.06653297488007821
FACOAE180,0.0
FACOAE181,0.0
FACOAE1829Z12Z,0.00017708858882545798
FACOAE50,0.0
FACOAE60,0.0
FACOAE70,0.0
FACOAE80,0.0
FACOAE90,0.0
FACOAL100t2pp,0.0
FACOAL120t2pp,0.0
FACOAL140,0.00233472
FACOAL140t2pp,0.0
FACOAL141t2pp,0.0
FACOAL160,0.0
FACOAL160t2pp,0.07819092417793393
FACOAL161,0.0
FACOAL161t2pp,0.06653297488007821
FACOAL180t2pp,0.0001880143536970485
FACOAL181,0.0
FACOAL1812,0.0
FACOAL181d11tpp,0.0
FACOAL181d6t2pp,0.0
FACOAL181t2pp,0.0
FACOAL1821,0.0
FACOAL182t2pp,0.0
FACOAL50i,0.0
FACOAL50t2pp,0.0
FACOAL60t2pp,0.0
FACOAL70t2pp,0.0
FACOAL80t2pp,0.0
FACOAL90i,0.0
FACOAL90t2pp,0.0
FACOALP100t2pp,0.0
FACOALP50t2pp,0.0
FACOALP60t2pp,0.0
FACOALP70t2pp,0.0
FACOALP80t2pp,0.0
FACOALP90t2pp,0.0
FACOALT60t2pp,0.0
FACOAL_70_c,0.0
FADMQOR,0.0
FADRx2,0.0
FALDep,0.0
FAO3,0.0
FAS100,0.019218205031604797
FAS120,0.019218205031604797
FAS140,0.019218205031604797
FAS160,0.0
FAS161,0.016865657635051847
FAS180,0.0
FAS181,0.00516320219375295
FAS80_L,0.019218205031604797
FBA,-1.0654269450293212
FBA2,0.0
FBA3,0.0
FBP,1.0654269450293212
FCLPA,0.0
FCLT,1.3379999999999999e-05
FDH,0.0
FDMO2,0.0
FDMO3_1,0.0
FDMO4_1,0.0
FDMO5,0.0
FE2abc,0.00043454999999999996
FE2abcpp,0.0
FE2t2pp,0.0
FE2t3pp,0.0
FE2t4pp,0.0
FE3DCITCH,0.0
FE3DCITR3,0.0
FE3DCITabcpp,0.0
FE3DCITtonex,0.0
FE3PYOVD2tonex,0.0
FE3PYOVDDR2,0.0
FE3PYOVDL2,0.0
FE3abc,0.0
FE3abcpp,0.0
FEENTER2tpp,0.0
FEENTERR3,0.0
FEENTERabcpp,0.0
FEENTERtex,0.0
FEENTERtonex,0.0
FEENTERtpp,0.0
FEROc,5.5709999999999993e-05
FEROpp,0.0
FFSD_2,0.0
FLDR,0.0
FLVR,1.628656156187589e-06
FMNAT,6.689999999999999e-06
FMNRx2,0.0
FMNRy,0.0
FNOR,16.709577447176564
FOAMtex,0.0
FOAMtrpp,0.0
FOLD3,2.6759999999998937e-05
FOLR2,0.0
FOLt,0.0
FOMETRi,0.0
FORAMD,0.0
FORCT,4.0139999999998935e-05
FORt,0.0
FORt2,0.0
FRD,0.0
FRD3,0.0
FRDx,0.0
FRUpts,0.0
FRUpts2pp,0.0
FRUptspp,0.0
FRUtex,0.0
FTHFD,0.0
FTHFLi,0.00012609522687857325
FUCpts,0.0
FUM,0.01406315354286408
FUMAC,0.0
G1PACT,0.00448926
G1SAT,0.0
G2PP,0.0
G3PD1ir,0.00635634
G3PD2,0.0
G3PD4,0.0
G3PD5,0.0
G3PD6,0.0
G3PEabcpp,0.0
G3PGabcpp,0.0
G5SD,0.0
G6PBDH,0.0
G6PDH2r,0.0
G6PI,0.0
G6PI3,0.0
GAD2ktpp,0.0
GAL6PI,0.0
GALCTD,0.0
GALTpts,0.0
GALURDH,0.0
GALURt2r,0.0
GALUi,0.011428836706776494
GALabc,0.0
GALpts,0.0
GALt2_3,0.0
GALt2pp,0.0
GAMpts,0.0
GAPD,-2.6617626236639067
GARFT,0.0018107416001205386
GBDM,0.0
GCALDD,2.6759999999998937e-05
GCCa,0.0
